203.377777,47.217777
220.728897,83.057777
225.279999,117.191116
207.928894,121.457779
182.044449,120.035561
182.328888,92.728889
198.257782,150.186676
186.880005,154.737778
174.364456,158.720001
186.311111,157.297775
196.266678,154.168900
199.680008,162.417786
178.915558,164.124451
193.422226,179.768890
184.320007,218.168900
134.542221,221.582230
86.471115,195.982224
51.200001,161.279999
24.462223,100.977783
25.315556,49.208889
196.266678,33.280003
176.071121,31.573334
147.342224,34.702225
170.382233,48.071114
143.075562,56.604446
162.986664,60.302223
214.471115,15.928889
217.600006,2.275556
