46.080002,69.688889
38.400002,93.866669
27.022223,123.448891
49.493336,139.093338
77.368889,129.706665
79.644447,112.071114
60.586670,162.133331
83.911110,156.160004
110.080002,151.040009
89.031113,159.857788
64.000000,176.639999
66.560005,184.888901
91.591110,171.235565
73.671112,199.964447
77.653336,226.133331
112.924446,226.133331
159.857788,191.431122
199.395554,150.186676
211.057785,97.564445
210.488892,46.933334
58.880001,40.391113
82.204445,30.435556
115.484444,35.840000
78.791115,49.208889
110.080002,50.062225
85.617783,61.724445
29.013334,38.968891
32.142223,5.404445
