34.417778,77.653336
23.608889,108.657784
11.946667,143.928894
34.417778,147.911118
60.302223,135.964447
54.897778,122.595558
43.520000,166.115555
59.733334,163.555557
87.324448,160.711121
69.404449,171.804443
49.493336,175.786667
44.657780,183.466675
57.742222,182.897781
51.484447,202.240005
47.502224,230.968887
79.360001,242.631119
124.017784,217.315567
163.271118,182.044449
188.871109,128.284454
185.742233,85.617783
45.511112,70.257782
65.706665,67.128891
86.755554,69.120003
68.835556,75.662224
91.022224,81.919998
69.120003,84.764450
32.142223,56.888889
35.271111,24.177778
