25.315556,114.346672
21.333334,137.102219
12.515556,169.528900
39.537777,172.657776
61.440002,160.995560
57.457779,151.040009
52.906670,195.697784
69.120003,191.431122
90.168892,188.017776
75.662224,196.266678
65.422226,205.937790
67.982224,210.773346
79.644447,201.102234
80.782227,226.133331
89.884445,247.466675
123.164444,231.537781
163.555557,205.937790
195.128891,170.951111
199.964447,113.777779
197.404449,62.008892
24.746668,85.333336
46.933334,80.213333
72.533333,83.626671
54.613335,98.417778
77.084450,97.564445
60.586670,111.502228
12.231112,89.599998
12.800000,56.320000
