214.471115,62.577778
218.168900,87.040001
226.133331,120.035561
201.386673,128.000000
180.337784,120.604446
178.631119,106.097778
196.551117,157.013336
179.768890,161.848892
162.133331,163.271118
179.768890,163.271118
192.000000,167.253342
195.697784,177.777786
177.493332,175.502228
182.044449,195.413345
177.777786,222.151123
139.377777,226.702225
95.288895,197.973343
52.337780,152.462219
33.280003,93.297783
36.124447,36.124447
202.240005,39.253334
178.915558,33.564445
150.186676,38.115555
186.026672,48.924446
153.884445,52.622223
181.760010,58.880001
225.848892,32.711113
219.591110,5.688889
