190.862228,52.337780
215.893341,80.213333
237.511124,107.520004
217.031113,126.008888
194.559998,116.053337
193.706665,98.702225
217.600006,153.315552
207.075562,157.013336
196.266678,160.711121
203.946671,160.142227
210.204453,162.417786
211.057785,170.097778
202.240005,168.106674
206.506668,182.044449
212.195557,201.671112
198.826675,222.435562
133.120010,212.764450
90.453339,183.466675
44.373333,116.622223
30.720001,60.871113
190.862228,31.288889
173.511108,28.160000
151.608887,38.115555
182.613342,47.217777
160.426666,54.613335
176.924454,58.595558
196.551117,21.617779
191.146667,3.413333
