40.675556,113.208893
26.453335,131.128891
11.662223,155.306671
30.151112,167.537781
56.035557,161.848892
49.777779,148.195557
32.142223,190.293335
42.666668,191.146667
56.035557,192.000000
44.373333,192.853333
35.555557,194.844452
32.995556,201.671112
45.226669,197.688889
36.693333,219.591110
40.106667,242.346680
71.964447,238.933334
120.604446,222.151123
156.444443,202.524445
174.933334,164.408890
183.751114,129.991119
48.071114,108.373337
63.146667,106.097778
79.928894,108.942223
66.560005,115.768890
81.919998,120.888893
66.844444,123.448891
31.857779,102.968895
37.831112,79.644447
