183.182220,49.493336
207.644455,78.791115
226.986679,110.648895
206.791122,129.422226
192.000000,128.853333
185.173340,116.906670
215.608887,152.462219
203.946671,161.279999
183.466675,170.951111
198.257782,163.555557
209.066666,161.564453
211.626678,169.244446
199.395554,169.813339
199.680008,185.173340
214.186676,209.066666
197.688889,224.711121
155.591110,224.711121
96.995560,211.911118
47.217777,151.324448
38.684444,107.520004
176.924454,32.711113
164.124451,42.382225
149.048889,60.871113
169.244446,62.008892
149.617783,71.395554
166.115555,71.395554
185.742233,27.591112
172.657776,5.973333
