208.213333,57.742222
217.031113,87.324448
227.271118,120.888893
205.368896,132.266663
185.457779,125.724449
185.457779,114.346672
202.524445,153.884445
188.586670,162.986664
165.831116,160.995560
184.604446,165.546677
199.680008,165.262222
195.982224,177.208893
182.897781,178.631119
187.164444,191.146667
188.302231,219.306671
167.822220,228.977783
125.440002,214.471115
78.222221,179.484451
38.115555,91.022224
38.115555,50.915558
196.835556,39.822224
172.942230,32.995556
139.093338,34.417778
174.933334,49.777779
143.928894,60.017780
175.217789,69.688889
217.600006,24.746668
211.342224,2.275556
