57.742222,104.391113
41.813335,124.871117
22.471111,147.911118
34.702225,159.573334
52.906670,159.288895
57.457779,149.902222
30.151112,169.528900
37.546669,177.493332
47.786667,185.457779
39.822224,181.475555
33.564445,180.622223
31.573334,189.155563
39.822224,190.577789
42.951111,202.524445
36.693333,219.022232
46.364445,231.537781
82.204445,230.115555
125.155556,217.315567
159.004456,186.026672
171.804443,150.471115
64.284447,103.537781
81.066666,109.795555
101.262222,121.173340
73.102226,121.742226
86.755554,129.991119
75.946671,130.559998
58.026669,93.866669
68.835556,66.275558
