32.142223,98.417778
19.626667,116.337784
7.111111,135.395554
20.480000,150.471115
27.875557,145.919998
26.453335,132.835556
17.066668,168.106674
23.040001,175.502228
29.297779,182.897781
22.471111,182.044449
18.488890,182.613342
20.764444,192.000000
26.737778,187.448898
21.902224,207.360001
20.195557,234.097778
43.235558,234.097778
66.560005,222.435562
94.435555,205.937790
102.968895,177.493332
110.933334,143.075562
35.840000,86.186668
42.097778,91.591110
47.786667,99.555557
38.115555,110.080002
49.208889,120.320000
39.822224,119.182228
35.555557,81.351112
43.235558,61.155556
