46.080002,79.360001
42.097778,101.262222
30.720001,140.800003
47.217777,144.213333
84.480003,139.093338
78.222221,124.586670
56.035557,176.924454
75.662224,175.786667
102.400002,174.648895
73.955559,179.199997
50.346668,184.604446
65.991112,198.257782
83.626671,188.302231
83.626671,211.057785
96.995560,222.435562
139.946671,209.066666
192.000000,179.199997
227.840012,137.102219
235.804443,89.031113
239.217789,34.417778
56.035557,42.382225
85.333336,31.004446
125.724449,32.142223
77.368889,75.093338
111.502228,69.404449
87.893333,84.764450
27.875557,49.493336
28.160000,16.213333
