227.840012,129.422226
237.226669,151.040009
244.053345,175.502228
227.555557,181.475555
218.453339,174.933334
222.435562,165.546677
231.253342,191.715561
219.591110,197.120010
210.204453,198.257782
214.755554,205.084442
221.013336,211.342224
220.728897,217.315567
216.462234,212.195557
213.333344,222.720001
211.057785,244.337784
184.888901,245.475555
160.142227,220.728897
142.506668,181.760010
135.395554,153.600006
133.688889,119.751114
231.253342,110.933334
219.875565,108.373337
205.368896,114.346672
220.728897,128.568893
208.213333,127.431114
216.462234,133.404449
234.951111,113.777779
232.391113,95.573334
