34.986668,122.311111
23.608889,148.195557
16.782223,164.408890
34.417778,173.795563
53.475555,168.675552
52.337780,158.720001
36.977779,188.871109
50.062225,192.568893
71.395554,192.284454
54.328892,193.422226
39.822224,193.991119
38.115555,202.808899
51.484447,201.671112
43.235558,215.040009
46.080002,233.244446
68.835556,237.511124
123.448891,220.444443
153.600006,200.533340
162.702225,156.160004
162.702225,122.026672
45.511112,110.648895
64.568893,105.528893
96.711113,111.786667
59.448891,119.182228
77.084450,122.595558
59.164444,127.431114
27.022223,96.995560
34.417778,64.853333
