207.075562,58.880001
218.737778,91.591110
229.546677,126.008888
207.644455,133.973343
185.457779,128.284454
188.586670,112.924446
203.946671,163.839996
188.017776,167.537781
165.831116,168.391113
183.182220,169.528900
198.826675,168.960007
196.266678,182.613342
180.053345,175.217789
182.328888,204.231110
170.382233,228.124451
129.137787,222.151123
87.893333,191.715561
49.493336,151.608887
24.746668,87.608894
22.186666,35.555557
211.626678,36.408890
185.173340,35.840000
151.893341,34.417778
182.897781,53.191113
154.737778,63.146667
176.355560,73.671112
226.986679,26.168890
226.133331,2.560000
