227.555557,105.528893
238.648895,122.880005
248.604446,150.186676
234.097778,158.720001
215.608887,150.755554
218.168900,142.506668
232.960007,177.493332
224.711121,180.337784
215.608887,183.466675
224.426666,187.733337
229.262222,188.871109
234.097778,200.533340
217.884445,192.853333
224.142227,216.462234
216.746674,238.080002
189.724442,234.382233
156.444443,211.911118
122.595558,179.484451
109.795555,147.057785
102.968895,112.924446
222.435562,91.875557
211.342224,93.866669
196.835556,99.555557
213.048889,105.813339
201.386673,112.639999
211.911118,115.484444
231.253342,83.626671
224.142227,65.137779
