61.155556,50.631111
45.511112,79.075554
35.840000,117.475555
54.044445,124.302223
81.351112,119.182228
81.635559,102.968895
48.639999,149.333344
67.413338,155.875565
88.177780,163.271118
67.128891,172.657776
50.631111,176.924454
65.991112,186.595566
79.928894,176.639999
73.955559,206.222229
80.782227,231.822235
114.915558,219.022232
175.786667,189.155563
209.351120,160.995560
226.986679,106.382225
230.400009,55.751114
79.644447,36.693333
98.417778,33.280003
124.302223,40.675556
98.986671,45.795555
120.604446,58.026669
93.013336,64.853333
51.768890,33.564445
58.026669,7.680000
